2R	11283849	11283913	-
2R	11286167	11286237	-
2R	11286371	11286432	-
2R	11286664	11286718	-
2R	11286885	11286950	-
2R	11287090	11287147	-
2R	11287316	11287375	-
2R	11287585	11287644	-
2R	11288559	11289067	-
2R	11288559	11289392	-
2R	11288559	11289669	-
2R	11290827	11290891	-
2R	11291759	11291817	-
2R	11291988	11292045	-
2R	11292417	11292805	-
2R	11292649	11292709	+
2R	11294187	11294249	-
2R	11294784	11294857	-
2R	11294784	11295493	-
2R	11294784	11297261	-
2R	11295884	11296171	-
2R	11295884	11297261	-
2R	11302027	11302096	+
2R	11302617	11302681	-
2R	11302803	11302871	-
2R	11302987	11303049	+
2R	11303531	11303595	+
2R	11303531	11303600	+
2R	11303761	11303819	+
2R	11304150	11304207	+
2R	11304524	11304583	+
2R	11304691	11304750	+
2R	11305078	11305137	+
2R	11305294	11305350	+
2R	11305810	11305871	-
2R	11306097	11306158	-
2R	11306519	11306579	-
2R	11306790	11306864	-
2R	11306958	11307260	-
2R	11308096	11308155	+
2R	11310666	11311158	-
2R	11310666	11311220	-
2R	11310915	11310973	+
2R	11310915	11310979	+
2R	11311345	11311415	-
2R	11311678	11311731	-
2R	11311900	11311958	-
2R	11312609	11312666	-
2R	11312805	11312882	-
2R	11313060	11313135	-
2R	11313316	11313404	-
2R	11313863	11313972	-
2R	11313863	11314838	-
2R	11314724	11314838	-
2R	11314966	11315022	-
2R	11315282	11315354	-
2R	11315466	11315750	-
2R	11315936	11316106	-
2R	11316248	11316318	-
2R	11316450	11316508	-
2R	11316789	11316847	-
2R	11317194	11317420	-
2R	11317620	11318559	-
2R	11319759	11319818	-
2R	11319976	11320106	-
2R	11320313	11320363	-
2R	11320880	11320943	-
2R	11321111	11321178	-
2R	11324409	11324471	+
2R	11324572	11325789	+
2R	11326255	11329202	+
2R	11329501	11330092	+
2R	11330190	11330237	+
2R	11330190	11330258	+
2R	11330452	11331112	+
2R	11331222	11331516	+
2R	11331842	11331908	+
2R	11332383	11332438	+
2R	11332383	11332462	+
2R	11332680	11332788	+
2R	11356264	11356326	-
2R	11358270	11358335	-
2R	11358423	11358957	-
2R	11359020	11359087	-
2R	11360831	11360958	+
2R	11361281	11361514	+
2R	11362840	11362904	+
2R	11363065	11363128	+
2R	11367100	11368547	+
2R	11368399	11368547	+
2R	11368697	11368756	+
2R	11370712	11370772	-
2R	11374399	11375307	+
2R	11375917	11376228	+
2R	11377997	11378057	-
2R	11378245	11378964	-
2R	11380792	11381572	-
2R	11381027	11381572	-
2R	11381593	11381662	-
2R	11381890	11381954	-
2R	11382181	11382248	-
2R	11382316	11382931	-
2R	11382316	11384014	-
2R	11383074	11384014	-
2R	11385441	11385555	-
2R	11386595	11386662	-
2R	11387065	11391070	-
2R	11387314	11387371	-
2R	11387489	11387544	-
2R	11387907	11387999	-
2R	11388143	11388207	-
2R	11391180	11396893	-
2R	11406009	11406075	+
2R	11406138	11406212	+
2R	11406343	11406400	+
2R	11406747	11406803	+
2R	11407045	11407106	+
2R	11408811	11408865	-
2R	11410004	11410089	-
2R	11411279	11411357	-
2R	11411279	11412427	-
2R	11411534	11412427	-
2R	11412573	11412631	-
2R	11412984	11421257	-
2R	11414623	11414685	+
2R	11421435	11424534	-
2R	11421435	11427441	-
2R	11421435	11427775	-
2R	11421435	11429052	-
2R	11429217	11429519	-
2R	11436421	11439797	+
2R	11439867	11439969	+
2R	11440124	11440186	+
2R	11440329	11441067	+
2R	11441489	11441649	+
2R	11441489	11441740	+
2R	11441489	11441934	+
2R	11441619	11441934	+
2R	11441871	11441934	+
2R	11443111	11444539	+
2R	11444626	11444683	+
2R	11444759	11445367	+
2R	11444759	11446132	+
2R	11445414	11447155	+
2R	11446188	11447155	+
2R	11447207	11447269	+
2R	11447362	11447526	+
2R	11452382	11453392	+
2R	11452879	11453392	+
2R	11452884	11453392	+
2R	11454468	11454533	+
2R	11454668	11454824	+
2R	11455062	11455132	+
2R	11455286	11455587	+
2R	11455754	11455819	+
2R	11455789	11456366	+
2R	11456000	11456366	+
2R	11456733	11456804	+
2R	11456919	11456987	+
2R	11460318	11460590	+
2R	11474708	11474809	+
2R	11477268	11504928	+
2R	11504933	11506068	+
2R	11506228	11506648	+
2R	11524846	11525127	-
2R	11525224	11526358	-
2R	11579982	11580048	-
2R	11580169	11580234	-
2R	11580861	11580948	-
2R	11581397	11581627	-
2R	11581748	11583014	-
2R	11582144	11582615	-
2R	11582144	11583014	-
2R	11587024	11587096	-
2R	11587137	11587537	-
2R	11587137	11587645	-
2R	11587137	11587770	-
2R	11587581	11587645	-
2R	11587710	11587770	-
2R	11588126	11588362	-
2R	11588634	11588697	-
2R	11589667	11589842	-
2R	11589939	11590002	-
2R	11590624	11590686	-
2R	11591173	11591684	-
2R	11591929	11591992	-
2R	11592174	11592958	-
2R	11592174	11599375	-
2R	11592174	11615578	-
2R	11599639	11604768	-
2R	11617453	11617515	-
2R	11617839	11617901	-
2R	11621039	11621115	-
2R	11621416	11621616	-
2R	11622470	11622530	-
2R	11623901	11623963	-
2R	11624099	11624160	-
2R	11625294	11629390	-
2R	11629433	11631940	-
2R	11629433	11640145	-
2R	11643295	11643359	-
2R	11643571	11643632	-
2R	11643925	11643990	-
2R	11644178	11644238	-
2R	11644415	11644484	-
2R	11644578	11644680	-
2R	11644763	11644847	-
2R	11644963	11645409	-
2R	11644963	11648345	-
2R	11644963	11650814	-
2R	11651206	11651323	-
2R	11651223	11651323	-
2R	11652070	11652139	+
2R	11653082	11678205	-
2R	11654956	11655015	+
2R	11655350	11655615	+
2R	11665816	11668421	+
2R	11668679	11669266	+
2R	11670200	11671029	+
2R	11671179	11672716	+
2R	11672297	11672716	+
2R	11672841	11673044	+
2R	11673829	11673889	+
2R	11674174	11674243	+
2R	11676129	11676211	+
2R	11676336	11676525	+
2R	11677310	11677367	+
2R	11677652	11677713	+
2R	11678453	11678797	-
2R	11678453	11679269	-
2R	11678892	11679269	-
2R	11679585	11687417	+
2R	11685044	11685106	-
2R	11685278	11685339	-
2R	11685941	11686058	-
2R	11687735	11687812	+
2R	11687958	11688019	+
2R	11688327	11688389	+
2R	11689887	11690445	-
2R	11690585	11690677	-
2R	11690743	11690812	-
2R	11691411	11691499	+
2R	11691574	11691967	+
2R	11692166	11692498	+
2R	11692544	11694473	+
2R	11694580	11694654	+
2R	11694839	11694917	+
2R	11705720	11706035	-
2R	11713129	11721022	+
2R	11721067	11722641	+
2R	11722773	11723911	+
2R	11724026	11724296	+
2R	11759500	11770536	+
2R	11768545	11769026	+
2R	11769339	11769399	+
2R	11770581	11793227	+
2R	11778839	11778904	+
2R	11779006	11779063	+
2R	11790933	11793227	+
2R	11793350	11807944	+
2R	11808062	11809900	+
2R	11825552	11825900	+
2R	11826413	11826477	+
2R	11829106	11829967	-
2R	11830435	11837895	-
2R	11838037	11839271	-
2R	11841761	11841845	+
2R	11843321	11843389	-
2R	11843826	11843878	-
2R	11844665	11844724	+
2R	11844671	11844818	-
2R	11846109	11848896	+
2R	11849862	11849964	+
2R	11850416	11850476	+
2R	11851081	11851158	+
2R	11851284	11851346	+
2R	11852905	11853347	+
2R	11859482	11859539	+
2R	11859870	11859929	+
2R	11860062	11860314	+
2R	11861464	11861515	+
2R	11861600	11861655	+
2R	11861787	11861844	+
2R	11864305	11864371	+
2R	11864453	11864518	+
2R	11864453	11864556	+
2R	11864656	11864709	+
2R	11865420	11865499	-
2R	11865904	11865955	-
2R	11866162	11866213	-
2R	11866254	11866321	-
2R	11867185	11867239	+
2R	11867382	11867458	+
2R	11868319	11868375	-
2R	11869058	11869117	-
2R	11869222	11869285	-
2R	11869756	11869818	-
2R	11869944	11870008	-
2R	11876397	11876463	-
2R	11878279	11878334	-
2R	11878493	11878556	-
2R	11883734	11883792	-
2R	11883955	11884027	-
2R	11884993	11885052	-
2R	11885272	11885329	-
2R	11886647	11886711	+
2R	11886849	11886919	+
2R	11887132	11887243	+
2R	11888509	11888574	-
2R	11888687	11888948	-
2R	11889388	11890670	-
2R	11891243	11893554	+
2R	11891464	11893554	+
2R	11892183	11893554	+
2R	11896531	11896595	-
2R	11896813	11897108	-
2R	11898476	11898546	-
2R	11898637	11898918	-
2R	11899061	11902357	-
2R	11902549	11902618	-
2R	11902839	11903164	-
2R	11903410	11903580	-
2R	11904843	11904905	-
2R	11905277	11905394	-
2R	11906045	11906108	-
2R	11906265	11906339	-
2R	11906477	11912412	-
2R	11940233	11950044	+
2R	11950188	11955584	+
2R	11955741	11961682	+
2R	11961754	11962102	+
2R	11962269	11962376	+
2R	11962574	11962673	+
2R	11962980	11964001	+
2R	11964085	11964231	+
2R	11964554	11966731	+
2R	11966244	11966731	+
2R	11967778	11967836	-
2R	11968230	11968283	-
2R	11968478	11968546	-
2R	11968478	11968739	-
2R	11968478	11970025	-
2R	11968511	11968739	-
2R	11971074	11971137	+
2R	11971605	11971724	+
2R	11972147	11972586	+
2R	11973039	11973557	+
2R	11973039	11975355	+
2R	11974507	11974590	+
2R	11978829	11978885	-
2R	11980272	11980331	-
2R	11981755	11981823	-
2R	11982370	11982435	-
2R	11984309	11984818	-
2R	11985066	11985215	-
2R	11986162	11986262	+
2R	11986406	11986460	+
2R	11986961	11987026	-
2R	11987225	11987280	-
2R	11987500	11988001	-
2R	11988295	11988361	-
2R	11988562	11988622	-
2R	11989326	11989381	+
2R	11989509	11989566	+
2R	11990931	11991064	+
2R	12002216	12002386	-
2R	12002314	12002386	-
2R	12002722	12002784	-
2R	12004216	12005188	-
2R	12006077	12013758	-
2R	12013919	12013989	-
2R	12014123	12018877	-
2R	12024161	12024250	-
2R	12024743	12024815	-
2R	12026030	12026091	-
2R	12026571	12026722	-
2R	12026598	12026722	-
2R	12026984	12027041	-
2R	12027150	12027222	-
2R	12027156	12027222	-
2R	12028231	12028294	+
2R	12028231	12028552	+
2R	12028654	12028716	+
2R	12029101	12029165	+
2R	12029372	12029431	+
2R	12029599	12029663	+
2R	12030404	12030469	+
2R	12030732	12030790	+
2R	12030883	12030946	+
2R	12031791	12031857	+
2R	12031993	12032055	+
2R	12032134	12032196	+
2R	12032461	12032534	+
2R	12032824	12032888	+
2R	12034431	12035487	+
2R	12035709	12035775	+
2R	12036382	12036438	-
2R	12036566	12036676	-
2R	12037086	12037152	-
2R	12037463	12037596	+
2R	12037716	12037770	+
2R	12038610	12038676	+
2R	12040000	12040052	+
2R	12044907	12047975	+
2R	12048190	12048474	+
2R	12048745	12048804	+
2R	12051553	12051606	-
2R	12053342	12053572	+
2R	12053342	12055968	+
2R	12053342	12055973	+
2R	12055217	12055968	+
2R	12055217	12055973	+
2R	12056385	12061507	+
2R	12061716	12061820	+
2R	12065056	12065128	-
2R	12065229	12065689	-
2R	12065945	12066007	-
2R	12066160	12066493	-
2R	12066699	12077052	-
2R	12077297	12079294	-
2R	12092667	12092746	-
2R	12092906	12116598	-
2R	12139925	12139984	-
2R	12141213	12141270	+
2R	12142393	12142506	+
2R	12144193	12144370	-
2R	12145980	12151362	+
2R	12147195	12147334	-
2R	12149309	12149372	-
2R	12149527	12149589	-
2R	12150135	12150910	-
2R	12150138	12150529	-
2R	12150138	12150910	-
2R	12151531	12151621	+
2R	12153220	12153443	+
2R	12153577	12153644	+
2R	12153727	12153905	+
2R	12157320	12157384	-
2R	12157675	12157754	-
2R	12157930	12157992	-
2R	12158142	12158209	-
2R	12158782	12159006	-
2R	12159198	12159261	-
2R	12160312	12160370	-
2R	12160587	12160646	-
2R	12161065	12161346	-
2R	12161471	12161534	-
2R	12161746	12161807	-
2R	12162022	12162079	-
2R	12162710	12162884	-
2R	12163799	12163861	+
2R	12163920	12163983	+
2R	12165492	12165622	-
2R	12167926	12167993	-
2R	12168202	12168422	-
2R	12168202	12170923	-
2R	12168202	12174090	-
2R	12169194	12169724	+
2R	12175027	12175736	+
2R	12175127	12175736	+
2R	12176717	12176777	+
2R	12180539	12180625	+
2R	12183576	12183638	+
2R	12183829	12184392	+
2R	12185824	12186391	+
2R	12185824	12186404	+
2R	12186901	12186967	+
2R	12187767	12187828	+
2R	12189038	12189090	-
2R	12191909	12191971	+
2R	12194017	12194072	-
2R	12195303	12195369	-
2R	12196007	12196073	-
2R	12196435	12196489	-
2R	12196955	12197018	-
2R	12197503	12197559	-
2R	12198439	12198546	-
2R	12198676	12198802	-
2R	12199110	12199312	-
2R	12199588	12199833	-
2R	12200038	12200115	-
2R	12200038	12200427	-
2R	12200240	12200774	-
2R	12200549	12200774	-
2R	12209390	12209462	-
2R	12210147	12210259	-
2R	12210796	12210923	-
2R	12211288	12211875	-
2R	12225243	12225703	-
2R	12226343	12229107	-
2R	12241329	12241384	+
2R	12241523	12241588	+
2R	12242923	12243076	+
2R	12244158	12244427	-
2R	12254353	12254420	+
2R	12254363	12254420	+
2R	12255014	12255071	+
2R	12255220	12255273	+
2R	12255220	12255298	+
2R	12257878	12257954	+
2R	12259457	12260039	+
2R	12260187	12260275	+
2R	12260187	12264742	+
2R	12264674	12264742	+
2R	12264916	12269192	+
2R	12269434	12273765	+
2R	12280497	12295252	+
2R	12280497	12296337	+
2R	12286282	12296337	+
2R	12290878	12292982	+
2R	12290878	12293113	+
2R	12293599	12295252	+
2R	12293599	12296337	+
2R	12295413	12296337	+
2R	12295668	12296337	+
2R	12296464	12296562	+
2R	12296805	12296870	+
2R	12296834	12296896	-
2R	12296984	12297055	+
2R	12297196	12297265	+
2R	12297338	12297514	+
2R	12297361	12297414	-
2R	12299074	12299137	-
2R	12299875	12299932	-
2R	12300309	12300374	-
2R	12300593	12300653	-
2R	12300935	12300997	-
2R	12301106	12302166	-
2R	12301233	12302166	-
2R	12303312	12303561	-
2R	12303335	12303402	-
2R	12303335	12303561	-
2R	12303493	12303561	-
2R	12303763	12303822	-
2R	12303763	12303862	-
2R	12304056	12304127	-
2R	12304456	12304521	-
2R	12304900	12304964	-
2R	12305124	12305219	-
2R	12305470	12305528	-
2R	12305870	12305930	-
2R	12305997	12306061	-
2R	12306552	12307278	+
2R	12307464	12307558	+
2R	12307946	12308000	+
2R	12308461	12308518	+
2R	12308689	12308754	+
2R	12308875	12308940	+
2R	12310889	12310945	+
2R	12311336	12311395	+
2R	12311607	12311662	+
2R	12311919	12311967	+
2R	12312132	12312188	+
2R	12314379	12314621	+
2R	12315018	12315078	+
2R	12315290	12315352	+
2R	12315606	12315665	+
2R	12315836	12315889	+
2R	12320820	12320878	-
2R	12321649	12321711	+
2R	12324586	12324657	-
2R	12325992	12326072	-
2R	12325992	12326145	-
2R	12326774	12326838	+
2R	12327036	12327092	+
2R	12328077	12328139	+
2R	12329119	12329190	+
2R	12329398	12329463	+
2R	12329689	12329749	+
2R	12330979	12331037	+
2R	12332097	12332146	+
2R	12332097	12332149	+
2R	12332097	12332472	+
2R	12332725	12332794	+
2R	12335375	12335431	+
2R	12335375	12335440	+
2R	12337267	12337337	+
2R	12338040	12338532	+
2R	12338447	12338532	+
2R	12340503	12340565	-
2R	12341139	12341209	-
2R	12341428	12341487	-
2R	12341781	12341844	-
2R	12341781	12341983	-
2R	12341781	12344459	-
2R	12341781	12344520	-
2R	12348522	12348582	+
2R	12351860	12351919	+
2R	12352438	12352496	+
2R	12352670	12352733	+
2R	12352817	12353041	+
2R	12353161	12353221	+
2R	12353375	12353440	+
2R	12353823	12353883	+
2R	12354063	12354121	+
2R	12354305	12354360	+
2R	12354503	12354565	+
2R	12355065	12355124	+
2R	12355740	12355800	+
2R	12356310	12356369	+
2R	12356543	12356593	+
2R	12356677	12356732	+
2R	12356852	12356908	+
2R	12357062	12357120	+
2R	12357503	12357565	+
2R	12357745	12357813	+
2R	12357997	12358050	+
2R	12358193	12358247	+
2R	12358747	12358804	+
2R	12359519	12359583	+
2R	12360099	12360154	+
2R	12360328	12360383	+
2R	12360467	12360597	+
2R	12360717	12360778	+
2R	12360932	12360988	+
2R	12361371	12361435	+
2R	12361615	12361674	+
2R	12361858	12361917	+
2R	12362060	12362115	+
2R	12363391	12363448	+
2R	12363928	12363984	+
2R	12364158	12364215	+
2R	12364299	12364371	+
2R	12364491	12364546	+
2R	12364700	12364752	+
2R	12365138	12365197	+
2R	12365377	12365438	+
2R	12365624	12365681	+
2R	12365824	12365881	+
2R	12366362	12366414	+
2R	12368042	12368098	+
2R	12368272	12368329	+
2R	12368413	12368556	+
2R	12368676	12368747	+
2R	12368901	12368955	+
2R	12369338	12369398	+
2R	12369578	12369633	+
2R	12369817	12369876	+
2R	12370019	12370085	+
2R	12370591	12370665	+
2R	12371684	12371762	+
2R	12371684	12371765	+
2R	12372275	12372332	+
2R	12372506	12372563	+
2R	12372647	12372809	+
2R	12372929	12372995	+
2R	12373149	12373206	+
2R	12373589	12373647	+
2R	12373827	12373884	+
2R	12374068	12374122	+
2R	12374265	12374329	+
2R	12374820	12374873	+
2R	12376708	12376771	+
2R	12376980	12377088	+
2R	12378473	12378527	+
2R	12379035	12379088	+
2R	12379734	12379797	-
2R	12383203	12383603	+
2R	12387094	12387381	+
2R	12387426	12387912	+
2R	12387426	12388299	+
2R	12387516	12387912	+
2R	12387516	12388299	+
2R	12387938	12388299	+
2R	12388449	12388517	+
2R	12388532	12388922	+
2R	12389085	12389253	+
2R	12391102	12391163	-
2R	12391577	12391639	-
2R	12394257	12394315	+
2R	12394516	12394571	+
2R	12394726	12394785	+
2R	12395568	12395619	+
2R	12395568	12395624	+
2R	12395973	12396032	+
2R	12395978	12396032	+
2R	12402329	12403380	+
2R	12403507	12404165	+
2R	12406116	12406175	+
2R	12408029	12408111	+
2R	12409037	12409100	+
2R	12409423	12409474	+
2R	12410122	12410185	+
2R	12410499	12410552	+
2R	12411072	12411141	+
2R	12411458	12411507	+
2R	12414072	12414292	+
2R	12416871	12417156	+
2R	12421600	12421659	-
2R	12421775	12421836	-
2R	12422022	12422079	-
2R	12422286	12422342	-
2R	12423227	12423458	+
2R	12424107	12424165	+
2R	12424767	12424822	+
2R	12425073	12425128	+
2R	12425761	12425815	+
2R	12426398	12426461	+
2R	12427681	12427743	-
2R	12428841	12428909	-
2R	12429470	12429527	-
2R	12429893	12429953	-
2R	12430459	12430881	-
2R	12430688	12430750	+
2R	12432920	12432978	-
2R	12433815	12434074	-
2R	12434405	12434471	-
2R	12435741	12436469	-
2R	12436255	12436320	+
2R	12436437	12436513	+
2R	12436661	12436718	+
2R	12437408	12447758	+
2R	12437570	12447758	+
2R	12437889	12447758	+
2R	12441119	12441187	-
2R	12441136	12441187	-
2R	12448099	12448162	+
2R	12448247	12448311	+
2R	12449137	12449199	+
2R	12449781	12450068	+
2R	12449781	12450913	+
2R	12449781	12451668	+
2R	12449781	12451974	+
2R	12450235	12450520	+
2R	12450235	12451668	+
2R	12450594	12450913	+
2R	12451711	12451974	+
2R	12454053	12464339	+
2R	12466023	12466090	-
2R	12466277	12466344	-
2R	12467568	12467632	-
2R	12467909	12467977	-
2R	12468191	12471728	-
2R	12468848	12468911	+
2R	12469881	12469943	+
2R	12474820	12480774	+
2R	12481172	12484538	+
2R	12484655	12484708	+
2R	12484909	12484965	+
2R	12485061	12485116	+
2R	12485209	12485268	+
2R	12485428	12485490	+
2R	12485600	12485667	+
2R	12485852	12485913	+
2R	12486037	12486259	+
2R	12486037	12486808	+
2R	12486309	12486585	+
2R	12487264	12487322	-
2R	12488693	12488761	-
2R	12489079	12489145	-
2R	12489880	12489945	-
2R	12490453	12490522	-
2R	12490704	12491326	-
2R	12490704	12504551	-
2R	12490704	12506810	-
2R	12496198	12498277	+
2R	12498427	12499954	+
2R	12508386	12508465	-
2R	12508644	12508711	-
2R	12508832	12508892	-
2R	12508993	12509083	-
2R	12508993	12509570	-
2R	12509469	12509570	-
2R	12509718	12509778	-
2R	12509718	12509865	-
2R	12510265	12510324	-
2R	12510455	12510539	-
2R	12512188	12512254	-
2R	12512433	12512500	-
2R	12512621	12512681	-
2R	12512782	12512872	-
2R	12512782	12513359	-
2R	12513258	12513359	-
2R	12513507	12513567	-
2R	12514060	12514129	-
2R	12514260	12514343	-
2R	12514260	12514775	-
2R	12517587	12517640	-
2R	12517773	12517836	-
2R	12519346	12519412	+
2R	12520469	12520530	+
2R	12522084	12522134	+
2R	12522289	12522355	+
2R	12522522	12522575	+
2R	12529825	12556572	+
2R	12546083	12546139	+
2R	12557774	12558417	+
2R	12557774	12558444	+
2R	12557774	12558870	+
2R	12559077	12559543	+
2R	12559825	12559891	+
2R	12560100	12560158	+
2R	12561488	12561547	+
2R	12561794	12561855	+
2R	12562035	12562683	+
2R	12562816	12562889	+
2R	12564372	12564431	-
2R	12564598	12564670	-
2R	12566622	12567185	+
2R	12567335	12567483	+
2R	12567595	12567650	+
2R	12567843	12567904	+
2R	12568105	12568163	+
2R	12568328	12568386	+
2R	12569404	12569460	-
2R	12569611	12569680	-
2R	12570642	12570719	+
2R	12570991	12571144	+
2R	12571215	12571334	+
2R	12572376	12572500	+
2R	12572604	12572689	+
2R	12572890	12572981	+
2R	12573952	12574012	+
2R	12574181	12574233	+
2R	12574619	12574678	+
2R	12574836	12574893	+
2R	12574976	12575041	+
2R	12576498	12576567	-
2R	12576992	12577453	-
2R	12576992	12579128	-
2R	12577652	12579128	-
2R	12577708	12579128	-
2R	12578284	12579128	-
2R	12578550	12579128	-
2R	12579355	12579414	-
2R	12579620	12579723	-
2R	12580052	12580115	-
2R	12580611	12581201	-
2R	12580629	12581201	-
2R	12581576	12581638	-
2R	12581938	12582288	-
2R	12581950	12582288	-
2R	12583828	12583900	-
2R	12585182	12585254	-
2R	12586071	12588715	-
2R	12586071	12592328	-
2R	12586071	12592728	-
2R	12590338	12590438	+
2R	12592444	12592728	-
2R	12594067	12606914	+
2R	12607049	12607123	+
2R	12607313	12607377	+
2R	12607481	12607543	+
2R	12607713	12607915	+
2R	12607996	12608055	+
2R	12608177	12609168	+
2R	12608177	12609228	+
2R	12608177	12610578	+
2R	12609635	12610578	+
2R	12609875	12610578	+
2R	12610720	12610987	+
2R	12610720	12611008	+
2R	12612850	12613566	+
2R	12612850	12615906	+
2R	12612883	12613566	+
2R	12612883	12615906	+
2R	12614344	12615906	+
2R	12615828	12615906	+
2R	12616080	12616162	+
2R	12616413	12616539	+
2R	12616723	12616786	+
2R	12616940	12617071	+
2R	12616940	12617455	+
2R	12617199	12617455	+
2R	12617199	12617794	+
2R	12617583	12617794	+
2R	12617923	12617986	+
2R	12618139	12618203	+
2R	12618139	12618442	+
2R	12618310	12618780	+
2R	12618549	12618780	+
2R	12618549	12619063	+
2R	12623842	12623901	+
2R	12624085	12624148	+
2R	12624302	12624363	+
2R	12624491	12624562	+
2R	12624691	12624753	+
2R	12624906	12624983	+
2R	12625090	12625269	+
2R	12626135	12626752	+
2R	12626915	12626983	+
2R	12627167	12627236	+
2R	12627390	12627597	+
2R	12627725	12627786	+
2R	12627915	12627970	+
2R	12628123	12628193	+
2R	12628300	12628438	+
2R	12629271	12629327	-
2R	12629456	12629519	-
2R	12629675	12629728	-
2R	12630047	12630101	-
2R	12630319	12630383	-
2R	12630779	12630843	-
2R	12630984	12631041	-
2R	12631179	12631262	-
2R	12631604	12631667	-
2R	12631879	12631962	-
2R	12632177	12632241	-
2R	12632741	12632795	+
2R	12632953	12633004	+
2R	12633744	12633806	+
2R	12633968	12634035	+
2R	12636736	12636843	+
2R	12636780	12636843	+
2R	12636989	12637053	+
2R	12637270	12637338	+
2R	12637592	12637654	+
2R	12639769	12639829	+
2R	12639989	12640051	+
2R	12641982	12642039	-
2R	12642160	12643152	-
2R	12643383	12643876	-
2R	12643985	12645059	-
2R	12643985	12647875	-
2R	12652019	12652083	-
2R	12653126	12653181	+
2R	12654057	12654110	+
2R	12654057	12654125	+
2R	12654251	12654309	+
2R	12654715	12654767	+
2R	12655095	12655148	+
2R	12655222	12655283	+
2R	12655396	12655461	+
2R	12655989	12657268	+
2R	12657390	12657458	+
2R	12657617	12657674	+
2R	12657761	12657815	+
2R	12658206	12658320	+
2R	12659064	12659123	+
2R	12660381	12660456	-
2R	12660384	12660456	-
2R	12660620	12660677	-
2R	12660899	12660972	-
2R	12661195	12661260	-
2R	12661195	12662286	-
2R	12661195	12664984	-
2R	12661195	12665699	-
2R	12661195	12667834	-
2R	12665231	12665699	-
2R	12665231	12665744	-
2R	12667993	12669886	-
2R	12671348	12671556	-
2R	12671485	12671534	-
2R	12672586	12672663	-
2R	12673036	12673099	-
2R	12673338	12673898	-
2R	12673338	12674205	-
2R	12673338	12674990	-
2R	12673338	12676124	-
2R	12673927	12674990	-
2R	12673927	12676124	-
2R	12676230	12676343	-
2R	12676230	12676502	-
2R	12676230	12679207	-
2R	12680865	12680926	-
2R	12681139	12681197	-
2R	12681351	12681413	-
2R	12682708	12682790	-
2R	12683483	12683540	-
2R	12684504	12684564	-
2R	12684673	12684746	-
2R	12685983	12686046	-
2R	12686316	12686786	+
2R	12686910	12686969	+
2R	12687078	12687596	+
2R	12687779	12687838	+
2R	12689437	12689494	-
2R	12690547	12690609	-
2R	12690815	12690872	-
2R	12691734	12691791	-
2R	12692021	12692080	-
2R	12692522	12692582	-
2R	12700211	12700296	+
2R	12700561	12700618	+
2R	12705635	12722304	+
2R	12723005	12734920	+
2R	12735118	12738435	+
2R	12735118	12746608	+
2R	12738503	12746608	+
2R	12746660	12747677	+
2R	12747746	12748912	+
2R	12749460	12749522	+
2R	12750274	12750337	+
2R	12750274	12750340	+
2R	12752446	12752506	-
2R	12752719	12752775	-
2R	12753352	12753427	-
2R	12753815	12753890	-
2R	12754126	12754407	-
2R	12754749	12754825	-
2R	12754749	12755075	-
2R	12754749	12755935	-
2R	12757230	12757297	-
2R	12757902	12757961	+
2R	12758968	12759025	+
2R	12759342	12759398	+
2R	12760520	12760726	-
2R	12760520	12760800	-
2R	12760520	12760804	-
2R	12762313	12762385	+
2R	12762521	12762584	+
2R	12763059	12763117	+
2R	12763413	12763473	+
2R	12781391	12784348	+
2R	12784241	12784300	-
2R	12784741	12799259	+
2R	12784818	12784877	-
2R	12785339	12785399	-
2R	12788905	12788960	-
2R	12789348	12797654	-
2R	12799789	12799991	+
2R	12807033	12807089	+
2R	12807228	12807286	+
2R	12839373	12839436	-
2R	12841671	12841801	-
2R	12843570	12843675	+
2R	12844057	12844120	+
2R	12844329	12844465	+
2R	12845891	12845955	-
2R	12845912	12845955	-
2R	12846409	12846464	-
2R	12847238	12847427	-
2R	12847815	12847868	-
2R	12847815	12847889	-
2R	12848345	12848397	-
2R	12848791	12848842	-
2R	12849895	12849960	-
2R	12850037	12850098	-
2R	12850040	12850098	-
2R	12850227	12850774	-
2R	12850227	12851447	-
2R	12850227	12853322	-
2R	12850227	12855082	-
2R	12850227	12856654	-
2R	12850227	12857822	-
2R	12850227	12861749	-
2R	12850227	12868942	-
2R	12867747	12868396	+
2R	12868306	12868934	+
2R	12868605	12868934	+
2R	12869006	12869223	+
2R	12869082	12869149	-
2R	12870329	12870402	+
2R	12873159	12873218	-
2R	12873175	12873247	+
2R	12873187	12873247	+
2R	12874279	12874338	-
2R	12874653	12874817	-
2R	12874719	12874794	+
2R	12875778	12875841	-
2R	12875942	12876100	-
2R	12876023	12876081	+
2R	12876182	12876261	-
2R	12876206	12876771	-
2R	12876471	12876771	-
2R	12877156	12880167	+
2R	12878013	12878072	-
2R	12878320	12878384	-
2R	12878709	12879051	-
2R	12878709	12879196	-
2R	12879145	12879222	-
2R	12879145	12879447	-
2R	12879145	12879688	-
2R	12879221	12879447	-
2R	12879221	12879451	-
2R	12879221	12879688	-
2R	12879221	12880118	-
2R	12880379	12880769	+
2R	12880450	12880769	+
2R	12880869	12880949	+
2R	12881274	12881507	+
2R	12882531	12882741	+
2R	12882608	12882745	-
2R	12885310	12886368	+
2R	12887239	12891466	+
2R	12891946	12892673	+
